#,name,address,city,phone,email,website,category
11,Hóa Chất Grow - Công Ty Hóa Chất Nhập Khẩu Grow,"Trung Tâm Dịch Vụ KCN Amata, KCN Amata, P. Long Bình, Tp. Biên Hòa, ",Đồng Nai,0937337558                              ,nguyenha3838@gmail.com                            ,http://hoachatdongnai.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
12,Hóa Chất Nhật Phú - Công Ty Cổ Phần Hóa Chất Nhật Phú,"58/6 Đường Trần Văn Dư, P. 13, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 38496908                                ,info@nhatphuchem.com.vn                           ,http://nhatphuchem.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
13,Hóa Chất An Vĩnh Phát - Công Ty TNHH An Vĩnh Phát,"Số 1, Đường 31E, Khu Phố 5, P. An Phú, Q. 2, ",Tp. Hồ Chí Minh (TPHCM),,info@avipha.com.vn                                ,http://avipha.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
14,Công Ty TNHH Hóa Chất Công Nghiệp XIN HUNG,"Lô B10, KCN KSB (KSIP) - Khu A, X. Đất Cuốc, H. Bắc Tân Uyên, ",Bình Dương,"(0274) 3639556, 0886596917                     ",xinhungchem@gmail.com                             ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
15,Hóa Chất Bình Dương - Công Ty TNHH Bình Dương Chem,"376/5 KP. 4, P. An Phú, TX. Thuận An, ",Bình Dương,0867.086.067                            ,binhduongchem@gmail.com                           ,http://binhduongchem.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
16,MDI Chemical - Công Ty TNHH Đầu Tư  Và Phát Triển Thị Trường Hóa Chất,"Số 135 TT3 Khu đô thị Mỹ Đình Mễ Trì, P. Mỹ Đình 1, Q. Nam Từ Liêm, ",Hà Nội,(024) 37472977                                ,info@mdi.vn                                       ,http://www.mdichemical.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
17,KMP Surface Chemicals - Công Ty TNHH MTV Thương Mại Khang Minh Phát,"243/100 Hoàng Diệu, P. 4 ,Q. 4, ",Tp. Hồ Chí Minh (TPHCM),"(028) 38265885, 0909 853 963, 0919 095 876    ",khangminhphat@gmail.com                           ,http://khangminhphatchemic.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
18,Hóa Chất Vertices - Công Ty TNHH Vertices Việt Nam,"Tầng 2, Phòng 2.05, Tòa Nhà IPC,  1489 Đường Nguyễn Văn Linh, P. Tân Phong, Q. 7, ",Tp. Hồ Chí Minh (TPHCM),"(028) 62769900, 0357507178                    ",contact@verticesinc.com                           ,http://verticesinc.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
19,Hóa Chất Công Nghiệp - Công Ty TNHH Thương Mại Khôi Minh,"LL1 Ba Vì, P. 15, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 3977 0417                               ,khoiminh@khoiminhco.vn                            ,http://khoiminhco.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
20,Hóa Chất Phú Khang Nghi - Công Ty TNHH Phú Khang Nghi,"A 05 - 25, Republic Plaza, 18 E Cộng Hòa, P 4, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),"(028) 39481588, Hotline: 0913 567 070         ",phukhangnghi@pkn.vn                               ,http://avco.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
21,Phân Bón Và Hóa Chất BTC - Công Ty TNHH XNK Phân Bón Và Hóa Chất BTC,"Trụ Sở Công Ty: 4/12 Nguyễn Sắc Kim, P. Phú Thủy, Phan Thiết, ",Bình Thuận,0943.786.586       Hotline: 0945 697 579,hoachatbtc@gmail.com                              ,http://hoachatnhapkhauvn.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
22,Hóa Chất Trường Phát - Công Ty Cổ Phần Trường Phát BP,"Ấp Thái Dũng, X. Tân Tiến, H. Đồng Phú, ",Bình Phước,(0271) 3871515 - Hotline: 0913 060 153         ,vanphong@truongphatbp.com.vn                      ,http://truongphatbp.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
23,Công Ty TNHH H2CHEMICAL Việt Nam,"Tổ 18, P. Phúc Lợi, Q. Long Biên, ",Hà Nội,0985292710                              ,hoachath2@gmail.com                               ,http://h2chemical.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
24,Hóa Chất Công Nghiệp H2CHEMICAL - Công Ty TNHH H2CHEMICAL Việt Nam,"Tổ 18, P. Phúc Lợi, Q. Long Biên, ",Hà Nội,0985292710                              ,hoachath2@gmail.com                               ,http://hoachatminhchem.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
25,Hóa Chất Tẩy Rửa NCL - Công Ty TNHH NCL (Á Châu),"67 Mai Chí Thọ, Tòa Nhà Lexington, LE-3.49, Phường An Phú, Quận 2, ",Tp. Hồ Chí Minh (TPHCM),(028) 37407733                                ,info@ncl-asia.com                                 ,http://ncl-asia.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
26,Hóa Chất Việt Hợp - Công Ty TNHH Hóa Chất Và Môi Trường Việt Hợp,"Số 239/5 Lý Thường Kiệt, P. 15, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),"0981.970.978, 0886.808.056              ",viethopce@gmail.com                               ,http://viethop.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
27,Hóa Chất Phòng Thí Nghiệm Tekco - Công Ty TNHH Tekco Việt Nam,"Số 14, Ngõ 25, Phố Vương Thừa Vũ, P. Khương Mai, Q. Thanh Xuân, ",Hà Nội,"(024) 66883395, 0973.314.999                  ",tekcovina@gmail.com                               ,http://hoachattekco.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
28,Hóa Chất K & K - Công Ty TNHH Thương Mại Hóa Chất K & K,"618/36A, Xô Viết Nghệ Tĩnh, P. 25, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),"(028) 38997562, (028) 38997563                ",xuanhoanguyen@k-kchemical.com.vn                  ,http://kkchemical.bizz.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
29,Văn Phòng Đại Diện C.MELCHERS GMBH & CO.KG Tại T.P Hồ Chí Minh,"Lầu 4, 58 Đồng Khởi, Phường Bến Nghé, Quận 1, ",Tp. Hồ Chí Minh (TPHCM),0902 007 824                            ,van.quynh@melchersvietnam.com                     ,http://www.melchers.com.hk,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
30,Hóa Chất Thạnh Đức - Công Ty TNHH Thương Mại Hóa Chất Thạnh Đức,"12 Đường Quách Vũ, P. Hiệp Tân, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),"(028) 22329444, 090 720 8000                  ",ctythanhduc2013@gmail.com                         ,http://hoachatthanhduc.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
31,Hóa Chất Đắc Khang - Công Ty Cổ Phần Đắc Khang,"482/10/28A1 Nơ Trang Long, Phường 13, Quận Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),"(028) 35532804, 0983.111.490, 0983.186.072    ",nhi.hnq@dackhang.com                              ,http://dackhang.com​,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
32,Hóa Chất Việt Mỹ Cần Thơ - Công Ty CP Việt Mỹ Cần Thơ,"M-40, Đường 3A, KDC Hưng Phú 1, P. Hưng Phú, Q. Cái Răng, ",TP. Cần Thơ,"(0292) 3668879, 0931 118 878                   ",ct@vmcgroup.com.vn                                ,http://phanphoihoachat.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
33,Hóa Chất Ngọc Gia Nguyễn - Công Ty TNHH TM DV Ngọc Gia Nguyễn,"261 Lê Phụng Hiểu, P. Vệ An, Tp. Bắc Ninh, ",Bắc Ninh,Hotline: 0903.723.006                   ,ngocgianguyen.bn@gmail.com			                     ,http://ngocgianguyen.com	,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
34,Hóa Chất DONGDA - Công Ty TNHH DONGDA NEW MATERIAL VN,"Số 68, Đường ĐX 51,Tổ 17, khu Phố 4, Phường Phú Mỹ, Thành Phố Thủ Dầu Một, ",Bình Dương,"(0274) 3860565, Hotline: 0938 330 885          ",sales09@dongda-inov-pu.com.vn                     ,http://dongda-inov-pu.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
35,Hóa Chất Công Nghiệp TUANTSUKI - Công Ty TNHH TUANTSUKI Việt Nam,"Số nhà A24TT7- Khu đô thị Văn Quán, P. Phúc La, Q. Hà Đông, ",Hà Nội,"(024) 7300 2368, 0975 913 868                 ",tuantsukivietnam@gmail.com                        ,http://tuantsuki.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
36,Hóa Chất Nguyên Bảo - Công Ty TNHH Sản Xuất Thương Mại Hóa Chất Nguyên Bảo,"120/16/55 Đường Số 4, Phường 16, Quận Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),"(028) 66526611, 0969 564756                   ",info.nguyenbaotech@gmail.com		                    ,http://www.hoachatnguyenbao.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
37,Hóa Chất Công Nghiệp Thiên Vinh - Công Ty TNHH Quốc Tế Thiên Vinh,,TP. Hồ Chí Minh (TPHCM),"(028) 3636 2801, Hotline : 0906 008 665       ",duythang@thienvinhinternational.com.vn            ,http://thienvinhinternational.bizz.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
38,Hóa Chất Sheng Tong - Công Ty TNHH Thương Mại Dịch Vụ Quốc Tế Sheng Tong,"164 Lương Như Học, P. 11, Q. 5, ",Tp. Hồ Chí Minh (TPHCM),,shengtung.vietnam@gmail.com                       ,http://shengtung.com.tw,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
39,Hóa Chất Mai Quang Anh  - Công Ty TNHH Mai Quang Anh,"1560/27/14 Đường Tỉnh Lộ 10, KP. 2, P. Tân Tạo, Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),,vulananh.mqa@gmail.com                            ,http://hoachatmaiquanganh.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
40,Công Ty TNHH TM-DV-KT Minh Nguyễn,"151, Đường Số 1, P. 13, Q. Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),0967262855                              ,letrinh1109@gmail.com                             ,http://minhnguyenco.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
41,Hóa Chất Tín Phú - Công Ty TNHH Thương Mại Và Dịch Vụ Tín Phú,"901 Đường 3 Tháng 2, P. 7, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),"(028) 38530686, Hotline: 093 830 2005         ",quyen.thoong@tinphuco.vn                          ,http://tinphuco.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
42,"CÔNG TY TNHH SHIKE - SHANDONG TAIAN SHIKE CHEMCIAL CO.,LTD","Số 70 Đường ĐX 51, Tổ 17, Khu Phố 4, Phường Phú Mỹ, Tp. Thủ Dầu Một, ",Bình Dương,0796 133 298                            ,shike.vn@gmail.com                                ,http://shikehuagong.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
43,Hóa Chất Công Nghiệp Đô Na - Công Ty TNHH Hóa Chất Đô Na,"A37 Khu Phố 5, Phường An Bình, Thành Phố Biên Hòa, ",Đồng Nai,"0931 533 537, 0913 103 025              ",info@donachemical.com                             ,http://donachem.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
44,Cồn Công Nghiệp Ngọc Hằng - Doanh Nghiệp Tư Nhân Ngọc Hằng,"67/14 Nguyễn Văn Yến, P. Tân Thới Hòa, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),"(028) 22611411, 0903141320                    ",ngochangchemicals@yahoo.com.vn                    ,http://conngochang.bizz.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
45,Hóa Chất Công Nghiệp Quang Ngọc Diệp - Công Ty TNHH Quang Ngọc Diệp,"Tổ 6, KP. Phước Hưng, P. Mỹ Xuân, TX. Phú Mỹ ",Bà Rịa-Vũng Tàu,"(0254) 3893739, 0919 949 239                   ",quangngocdiep@gmail.com                           ,http://quangngocdiep.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
46,Đức Giang - Công Ty Cổ Phần Tập Đoàn Hóa Chất Đức Giang,"18 Ngõ 44, Đức Giang, P. Thượng Thanh, Q. Long Biên, ",Hà Nội,(024) 38271620                                ,duongln@ducgiangchem.vn                           ,http://www.ducgiangchem.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
47,Công Ty Cổ Phần Hóa Chất Việt Trì,"Phố Sông Thao, P. Thọ Sơn, TP. Việt Trì, ",Phú Thọ,(0210) 3911698                                 ,info@vitrichem.vn                                 ,http://vitrichem.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
48,Công Ty TNHH MTV Thương Mại Sản Xuất Bách Khoa,"Số 98, Đường 38, P. Bình Trưng Tây, Q. 2, ",Tp. Hồ Chí Minh (TPHCM),(028) 66544254                                ,info@bachkhoa.net.vn                              ,http://bachkhoa.net.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
49,Công Ty TNHH Thương Mại - Dịch Vụ Và Sản Xuất Tân Châu,"135 Hoàng Hoa Thám, P. 13, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 38115274                                ,"tanchauco@hcm.vnn.vn, info@tanchau.com.vn         ",http://tanchau.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
50,Công Ty TNHH Hoàng Giao Long,"60/10 Phước Hưng, P. 8, Q. 5, ",Tp. Hồ Chí Minh (TPHCM),(028) 39200300                                ,info@hoanggiaolong.com                            ,http://hoanggiaolong.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
51,Hóa Chất Lê Thanh - Công Ty TNHH Sản Xuất Thương Mại Hóa Chất Lê Thanh,"107/2 Đường Chiến Lược, KP 16, P. Bình Trị Đông,  Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),"(028) 38575522, 0919 903 970                  ",hoachatlethanh@yahoo.com                          ,http://hoachatlethanh.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
52,Công Ty Cổ Phần Việt Nguyễn,"23/2 Nguyễn Thái Bình, P. 4, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 36202889                                ,info@vietnguyengas.com                            ,http://vietnguyengas.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
53,Công Ty TNHH Công Nghiệp Hóa Chất Vimin,"Ấp 1, X. Nhật Chánh, H. Bến Lức, ",Long An,(0272) 3871996                                 ,vimin_vietnam@yahoo.com.vn                        ,http://vimin.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
54,Công Ty TNHH Win - Chem,"368/17 Tân Hương, P. Tân Quý, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),(028) 62678153                                ,"dtlp0110@gmail.com, winchemcoltd@gmail.com        ",,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
55,Công Ty Cổ Phần VMCGroup Việt Nam,"61B, Ngõ 381, Nguyễn Khang, P. Yên Hòa, Q. Cầu Giấy, ",Hà Nội,"(024) 37472333, 0947464464                    ","vmcgroupvietnam@gmail.com, hanoi@vmcgroup.com.vn  ",http://phanphoihoachat.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
56,Công Ty CP Sản Xuất & Kinh Doanh Xuất Nhập Khẩu Phúc Long,"L5-32, Khu 2, Đô Thị Trần Hưng Đạo, P. Trần Hưng Đạo, Tp. Thái Bình, ",Thái Bình,(0227) 6269666                                 ,phuclongtb@gmail.com                              ,http://phuclongcorp.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
57,Công Ty Cổ Phần Hóa Chất Vật Liệu Điện Thành Phố Hồ Chí Minh,"933 Hồng Bàng, P. 9, Q. 6, ",Tp. Hồ Chí Minh (TPHCM),(028) 38292913                                ,ngothanhtan22@gmail.com                           ,http://cemacohcm.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
58,Công Ty TNHH Kiến Vương,"Lô 22, Đường Số 7, KCN Tân Tạo, P. Tân Tạo A, Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),(028) 37543624                                ,kienvuongchem@gmail.com                           ,http://kienvuong.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
59,Chi Nhánh Công Ty TNHH Bình Trí - Thu Đạt,"27 ấp 5, X. Đức Hòa Đông, H. Đức Hòa, ",Long An,(0272) 3776190                                 ,info@binhtri.com                                  ,http://binhtri.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
60,Công Ty TNHH Phát Thiên Phú,"Tổ 3, ấp 1, KCN Thạnh Phú, X. Thạnh Phú, H. Vĩnh Cửu, ",Đồng Nai,(0251) 6293399                                 ,"info@ptpchem.com, kevin.nguyen@ptpchem.com        ",http://phatthienphuchemicals.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
61,Công Ty TNHH Nuplex Resins Việt Nam,"Số 1, Đường 9A, KCN. Biên Hòa II, P. An Bình, TP. Biên Hoà, ",Đồng Nai,(0251) 3836503                                 ,minh.buivan@allnex.com                            ,http://allnex.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
62,Công Ty CP TM Và SX Hóa Chất Thiết Bị Thịnh Quang,"Số 2/71 Phương Mai, P. Phương Mai, Q. Đống Đa, ",Hà Nội,(024) 35762089                                ,thinhquangchemi@gmail.com                         ,http://hoachatthinhquang.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
63,Công Ty Cổ Phần Xuất Nhập Khẩu Hóa Chất Và Thiết Bị Kim Ngưu,"Số 9, Ngõ 51, Lãng Yên, Q. Hai Bà Trưng, ",Hà Nội,(024) 39842258                                ,sales@vietchem.com.vn                             ,http://hoachat.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
64,Công Ty TNHH Hóa Chất Việt Quang,"Phòng 1501, Tòa nhà 17-T2, Đường Hoàng Đạo Thúy, Q. Cầu Giấy, ",Hà Nội,(024) 66624575                                ,info@vietquang.vn                                 ,http://vietquang.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
65,Công Ty TNHH  Tân Hùng Thái,"Lô H1, Đường 1, KCN Lê Minh Xuân, H. Bình Chánh, ",Tp. Hồ Chí Minh (TPHCM),(028) 37662174                                ,tht@tanhungthai.com                               ,http://www.tanhungthai.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
66,Công Ty TNHH Thương Mại Hóa Chất Nam Bình,"4/107 ấp Nhị Tân 2, X. Tân Thới Nhì, H. Hóc Môn, ",Tp. Hồ Chí Minh (TPHCM),(028) 37165277                                ,nambinhchemical@gmail.com                         ,http://sieuthidungmoi.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
67,Công Ty TNHH Nam Đan,"159 Bà Hom, P. 13, Q. 6, ",Tp. Hồ Chí Minh (TPHCM),(028) 38170128                                ,namdan@namdan.com.vn                              ,http://namdan.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
68,Công Ty TNHH Thương Mại Hóa Chất Hoàng Vũ,"38 Thái Phiên, P. Phước Ninh, Q. Hải Châu, ",Tp. Đà Nẵng,(0236) 3838838                                 ,hoachathoangvu38@gmail.com                        ,http://hoachathoangvu.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
69,Công Ty TNHH TM DV XNK Khánh An Sài Gòn,"30/17 Đường HT31, KP. 1, P. Hiệp Thành, Q. 12, ",Tp. Hồ Chí Minh (TPHCM),,khanhanhc.coltd@gmail.com                         ,http://hoachatkhanhan.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
70,Công Ty TNHH Sản Xuất Và Dịch Vụ Thương Mại Quốc Tế Nasi,"Thôn Văn Xá (nhà bà Nguyễn Thị Kim Anh), X. Quốc Tuấn, H. An Dương, ",Tp. Hải Phòng,(0225) 3262988                                 ,nasi.pkd@gmail.com                                ,http://www.nasi.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
71,Công Ty TNHH Nam Giao,"Phòng D1, A7.09, Khu A,  Tòa Nhà Sky Center, Số 5B Phổ Quang, P. 2, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 35474371                                ,chan.nguyend@namgiaocorp.com                      ,http://www.namgiaocorp.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
72,Công Ty Cổ Phần Quốc Tế TM Grow - Chi Nhánh Hà Nội,"Số 01-N1, Ngõ 40 Vạn Bảo, P. Liễu Giai, Q. Ba Đình, ",Hà Nội,(024) 36686314                                ,thuanphong@tpc.net.vn                             ,http://tpc.net.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
73,Công Ty TNHH Lý Trường Thành,"E40, Tổ 26, Khu Phố 3, P. Long Bình Tân, TP. Biên Hòa, ",Đồng Nai,(0251) 3938533                                 ,lytruongthanhvn@yahoo.com.vn                      ,http://lytruongthanh.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
74,Công Ty Cổ Phần Hóa Chất Miền Bắc,"Lô CN5, Khu Hóa Dầu, KCN Đình Vũ, P. Đông Hải 2, Q. Hải An, ",Tp. Hải Phòng,"(024) 0914.466.125,  0989.087.042             ",tuanmna@tanking.com.vn                            ,http://tanking.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
75,Công Ty TNHH MTV Hóa Chất Và Môi Trường Nhật Anh,"3/25 Ông ích Khiêm, P. Thuận Hòa, Tp. Huế, ",Thừa Thiên Huế,0914612949                              ,hoachatnhatanh@gmail.com                          ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
76,Công Ty TNHH Lữ Gia,"18 Lô C, Đường Trường Sơn, P. 15, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 39703652                                ,lg@lugia.com.vn                                   ,http://lugia.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
